139.547	43.000	36.057	19.077	12.000
140.563	43.000	36.100	19.152	12.000
141.579	43.000	36.142	19.226	12.000
142.594	43.000	36.227	19.225	12.000
143.594	43.000	36.312	19.222	12.000
144.610	43.000	36.354	19.292	12.000
145.625	43.000	36.439	19.287	12.000
146.641	43.000	36.439	19.429	12.000
147.641	43.000	36.524	19.422	12.000
148.657	43.000	36.609	19.413	12.000
149.672	43.000	36.694	19.403	12.000
150.688	43.000	36.779	19.390	12.000
151.688	43.000	36.906	19.301	12.000
152.704	43.000	36.991	19.285	12.000
153.719	43.000	37.033	19.341	12.000
154.735	43.000	37.118	19.322	12.000
155.735	43.000	37.161	19.376	12.000
156.750	43.000	37.246	19.354	12.000
157.766	43.000	37.246	19.480	12.000
158.782	43.000	37.288	19.532	12.000
159.782	43.000	37.415	19.432	12.000
160.797	43.000	37.415	19.555	12.000
161.813	43.000	37.543	19.453	12.000
162.829	43.000	37.627	19.423	12.000
163.829	43.000	37.797	19.242	12.000
164.844	43.000	37.967	19.057	12.000
165.860	43.000	38.009	19.093	12.000
166.875	43.000	38.094	19.054	12.000
167.875	43.000	38.179	19.013	12.000
168.891	43.000	38.264	18.969	12.000
169.907	43.000	38.391	18.850	12.000
170.907	43.000	38.391	18.952	12.000
171.922	43.000	38.519	18.829	12.000
172.938	43.000	38.646	18.704	12.000
173.954	43.000	38.773	18.576	12.000
174.954	43.000	38.901	18.445	12.000
175.969	43.000	38.986	18.387	12.000
176.985	43.000	39.071	18.326	12.000
178.000	43.000	39.155	18.264	12.000
179.000	43.000	39.113	18.425	12.000
180.016	43.000	39.198	18.362	12.000
181.032	43.000	39.155	18.522	12.000
182.047	43.000	39.283	18.383	12.000
183.047	43.000	39.368	18.316	12.000
184.063	43.000	39.368	18.397	12.000
185.079	43.000	39.368	18.479	12.000
186.094	43.000	39.325	18.635	12.000
187.094	43.000	39.410	18.567	12.000
188.110	43.000	39.495	18.497	12.000
189.125	43.000	39.495	18.576	12.000
190.125	43.000	39.665	18.354	12.000
191.141	43.000	39.665	18.429	12.000
192.157	43.000	39.835	18.204	12.000
193.157	43.000	39.750	18.425	12.000
194.172	43.000	39.877	18.273	12.000
195.188	43.000	39.835	18.417	12.000
196.188	43.000	40.004	18.188	12.000
197.204	43.000	39.962	18.331	12.000
198.204	43.000	40.089	18.174	12.000
199.219	43.000	40.047	18.314	12.000
200.235	43.000	40.217	18.081	12.000
201.250	43.000	40.217	18.143	12.000
202.250	43.000	40.301	18.056	12.000
203.266	43.000	40.301	18.117	12.000
204.282	43.000	40.344	18.102	12.000
205.297	43.000	40.471	17.937	12.000
206.297	43.000	40.471	17.994	12.000
207.313	43.000	40.556	17.901	12.000
208.329	43.000	40.514	18.031	12.000
209.344	43.000	40.556	18.012	12.000
210.344	43.000	40.683	17.842	12.000
211.360	43.000	40.726	17.820	12.000
212.375	43.000	40.811	17.721	12.000
213.391	43.000	40.768	17.845	12.000
214.391	43.000	40.811	17.821	12.000
215.407	43.000	40.853	17.795	12.000
216.422	43.000	40.811	17.918	12.000
217.438	43.000	40.853	17.893	12.000
218.438	43.000	40.853	17.941	12.000
219.454	43.000	40.980	17.765	12.000
220.469	43.000	41.150	17.511	12.000
221.485	43.000	41.193	17.477	12.000
222.485	43.000	41.362	17.218	12.000
223.500	43.000	41.278	17.405	12.000
224.516	43.000	41.447	17.144	12.000
225.516	43.000	41.447	17.179	12.000
226.532	43.000	41.532	17.065	12.000
227.547	43.000	41.575	17.023	12.000
228.563	43.000	41.532	17.130	12.000
229.563	43.000	41.660	16.938	12.000
230.579	43.000	41.617	17.044	12.000
231.594	43.000	41.660	17.000	12.000
232.610	43.000	41.617	17.105	12.000
233.610	43.000	41.617	17.136	12.000
234.625	43.000	41.744	16.943	12.000
235.641	43.000	41.744	16.971	12.000
236.657	43.000	41.872	16.775	12.000
237.657	43.000	41.872	16.800	12.000
238.672	43.000	41.914	16.751	12.000
239.688	43.000	41.914	16.775	12.000
240.704	43.000	41.872	16.875	12.000
241.704	43.000	41.999	16.676	12.000
242.719	43.000	42.042	16.623	12.000
243.735	43.000	42.126	16.495	12.000
244.735	43.000	42.169	16.440	12.000
245.750	43.000	42.169	16.459	12.000
246.766	43.000	42.254	16.327	12.000
247.782	43.000	42.211	16.419	12.000
248.782	43.000	42.339	16.212	12.000
249.797	43.000	42.339	16.227	12.000
250.813	43.000	42.424	16.092	12.000
251.829	43.000	42.424	16.105	12.000
252.829	43.000	42.424	16.118	12.000
253.844	43.000	42.424	16.131	12.000
254.860	43.000	42.339	16.294	12.000
255.875	43.000	42.381	16.234	12.000
256.875	43.000	42.381	16.248	12.000
257.891	43.000	42.466	16.113	12.000
258.907	43.000	42.551	15.975	12.000
259.907	43.000	42.508	16.060	12.000
260.922	43.000	42.551	15.996	12.000
261.938	43.000	42.424	16.231	12.000
262.954	43.000	42.466	16.169	12.000
263.954	43.000	42.424	16.256	12.000
264.969	43.000	42.466	16.194	12.000
265.985	43.000	42.551	16.056	12.000
267.000	43.000	42.551	16.067	12.000
268.000	43.000	42.636	15.927	12.000
269.016	43.000	43.188	14.961	12.000
270.032	43.000	43.272	14.806	12.000
271.047	43.000	43.188	14.950	12.000
272.047	43.000	42.593	15.995	12.000
273.063	43.000	42.593	16.005	12.000
274.079	43.000	42.593	16.014	12.000
275.094	43.000	42.636	15.948	12.000
276.094	43.000	42.551	16.106	12.000
277.110	43.000	42.636	15.967	12.000
278.125	43.000	42.636	15.975	12.000
279.125	43.000	42.763	15.758	12.000
280.141	43.000	42.763	15.763	12.000
281.157	43.000	42.763	15.769	12.000
282.157	43.000	42.721	15.849	12.000
283.172	43.000	42.763	15.781	12.000
284.188	43.000	42.763	15.786	12.000
285.188	43.000	42.806	15.716	12.000
286.204	43.000	42.806	15.721	12.000
287.219	43.000	42.933	15.500	12.000
288.219	43.000	42.975	15.427	12.000
289.235	43.000	43.060	15.277	12.000
290.250	43.000	43.145	15.126	12.000
291.266	43.000	43.145	15.123	12.000
292.266	43.000	43.188	15.045	12.000
293.282	43.000	43.060	15.265	12.000
294.297	43.000	43.145	15.114	12.000
295.313	43.000	43.060	15.261	12.000
296.313	43.000	43.145	15.109	12.000
297.329	43.000	43.060	15.256	12.000
298.344	43.000	43.060	15.254	12.000
299.360	43.000	43.018	15.328	12.000
300.360	43.000	42.975	15.403	12.000
301.375	43.000	43.060	15.253	12.000
302.391	43.000	43.018	15.327	12.000
303.391	43.000	43.145	15.102	12.000
304.407	43.000	43.103	15.173	12.000
305.422	43.000	43.272	14.871	12.000
306.438	43.000	43.272	14.865	12.000
307.438	43.000	43.272	14.859	12.000
308.454	43.000	43.188	15.002	12.000
309.469	43.000	43.060	15.223	12.000
310.485	43.000	43.103	15.147	12.000
311.485	43.000	43.018	15.294	12.000
312.500	43.000	43.145	15.069	12.000
313.516	43.000	43.145	15.066	12.000
314.532	43.000	43.188	14.988	12.000
315.532	43.000	43.230	14.908	12.000
316.547	43.000	43.188	14.978	12.000
317.563	43.000	43.315	14.749	12.000
318.579	43.000	43.188	14.967	12.000
319.579	43.000	43.272	14.813	12.000
320.594	43.000	43.230	14.881	12.000
321.610	43.000	43.315	14.726	12.000
322.625	43.000	43.315	14.719	12.000
323.625	43.000	43.272	14.787	12.000
324.641	43.000	42.636	15.905	12.000
325.657	43.000	42.551	16.063	12.000
326.672	43.000	42.593	15.999	12.000
327.672	43.000	43.315	14.733	12.000
328.688	43.000	43.400	14.576	12.000
329.704	43.000	43.315	14.717	12.000
330.719	43.000	43.230	14.860	12.000
331.719	43.000	43.272	14.780	12.000
332.735	43.000	43.400	14.549	12.000
333.750	43.000	43.485	14.390	12.000
334.766	43.000	43.442	14.454	12.000
335.766	43.000	43.485	14.369	12.000
336.782	43.000	43.527	14.283	12.000
337.797	43.000	43.612	14.121	12.000
338.813	43.000	43.654	14.032	12.000
339.813	43.000	43.654	14.017	12.000
340.829	43.000	43.739	13.853	12.000
341.844	43.000	43.654	13.986	12.000
342.844	43.000	43.697	13.896	12.000
343.860	43.000	43.527	14.180	12.000
344.875	43.000	43.570	14.093	12.000
345.891	43.000	43.527	14.155	12.000
346.891	43.000	43.570	14.068	12.000
347.907	43.000	43.570	14.055	12.000
348.922	43.000	43.485	14.192	12.000
349.938	43.000	43.527	14.107	12.000
350.938	43.000	43.400	14.319	12.000
351.954	43.000	43.400	14.310	12.000
352.969	43.000	43.315	14.451	12.000
353.985	43.000	43.357	14.369	12.000
354.985	43.000	43.357	14.361	12.000
356.000	43.000	43.315	14.428	12.000
357.016	43.000	43.357	14.346	12.000
358.032	43.000	43.357	14.338	12.000
359.032	43.000	43.485	14.105	12.000
360.047	43.000	43.485	14.094	12.000
361.063	43.000	43.527	14.008	12.000
362.079	43.000	43.485	14.071	12.000
363.079	43.000	43.442	14.135	12.000
364.094	43.000	43.442	14.125	12.000
365.110	43.000	43.357	14.265	12.000
366.125	43.000	43.400	14.182	12.000
367.125	43.000	43.315	14.323	12.000
368.141	43.000	43.400	14.166	12.000
369.141	43.000	43.357	14.231	12.000
370.157	43.000	43.442	14.073	12.000
371.172	43.000	43.315	14.288	12.000
372.172	43.000	43.357	14.206	12.000
373.188	43.000	43.230	14.423	12.000
374.204	43.000	43.357	14.193	12.000
375.204	43.000	43.272	14.335	12.000
376.219	43.000	43.697	13.579	12.000
377.235	43.000	43.570	13.788	12.000
378.250	43.000	43.612	13.700	12.000
379.250	43.000	43.230	14.361	12.000
380.266	43.000	43.357	14.131	12.000
381.282	43.000	43.315	14.198	12.000
382.282	43.000	43.272	14.266	12.000
383.297	43.000	43.230	14.335	12.000
384.313	43.000	43.188	14.404	12.000
385.329	43.000	43.272	14.250	12.000
386.329	43.000	43.230	14.319	12.000
387.344	43.000	43.315	14.164	12.000
388.360	43.000	43.272	14.232	12.000
389.360	43.000	43.442	13.926	12.000
390.375	43.000	43.400	13.990	12.000
391.391	43.000	43.442	13.906	12.000
392.407	43.000	43.315	14.121	12.000
393.407	43.000	43.315	14.114	12.000
394.422	43.000	43.315	14.107	12.000
395.438	43.000	43.230	14.250	12.000
396.454	43.000	43.315	14.095	12.000
397.454	43.000	43.272	14.163	12.000
398.469	43.000	43.400	13.932	12.000
399.485	43.000	43.357	13.997	12.000
400.500	43.000	43.400	13.914	12.000
401.500	43.000	43.357	13.980	12.000
402.516	43.000	43.272	14.122	12.000
403.532	43.000	43.272	14.116	12.000
404.547	43.000	43.230	14.185	12.000
405.547	43.000	43.357	13.955	12.000
406.563	43.000	43.315	14.022	12.000
407.579	43.000	43.357	13.939	12.000
408.579	43.000	43.272	14.081	12.000
409.594	43.000	43.230	14.150	12.000
410.610	43.000	43.188	14.220	12.000
411.625	43.000	43.145	14.291	12.000
412.625	43.000	43.230	14.137	12.000
413.641	43.000	43.188	14.207	12.000
414.657	43.000	43.272	14.053	12.000
415.672	43.000	43.230	14.122	12.000
416.672	43.000	43.272	14.041	12.000
417.688	43.000	43.272	14.035	12.000
418.704	43.000	43.272	14.029	12.000
419.719	43.000	43.357	13.873	12.000
420.719	43.000	43.315	13.940	12.000
421.735	43.000	43.357	13.858	12.000
422.750	43.000	43.357	13.850	12.000
423.766	43.000	43.400	13.767	12.000
424.766	43.000	43.400	13.758	12.000
425.782	43.000	43.315	13.899	12.000
426.797	43.000	43.357	13.816	12.000
427.813	43.000	43.272	13.958	12.000
428.813	43.000	43.315	13.877	12.000
429.829	43.000	43.230	14.020	12.000
430.844	43.000	43.315	13.865	12.000
431.844	43.000	43.272	13.933	12.000
432.860	43.000	43.315	13.851	12.000
433.875	43.000	43.315	13.844	12.000
434.891	43.000	43.315	13.837	12.000
435.891	43.000	43.315	13.830	12.000
436.907	43.000	43.230	13.973	12.000
437.922	43.000	43.272	13.893	12.000
438.938	43.000	43.272	13.887	12.000
439.938	43.000	43.357	13.730	12.000
440.954	43.000	43.272	13.872	12.000
441.969	43.000	43.272	13.866	12.000
442.985	43.000	43.188	14.010	12.000
443.985	43.000	43.272	13.856	12.000
445.000	43.000	43.230	13.924	12.000
446.016	43.000	43.230	13.919	12.000
447.016	43.000	43.188	13.989	12.000
448.032	43.000	43.145	14.060	12.000
449.047	43.000	43.357	13.682	12.000
450.063	43.000	43.315	13.748	12.000
451.063	43.000	43.400	13.591	12.000
452.079	43.000	43.230	13.882	12.000
453.094	43.000	43.315	13.727	12.000
454.110	43.000	43.272	13.795	12.000
455.110	43.000	43.315	13.714	12.000
456.125	43.000	43.315	13.707	12.000
457.141	43.000	43.357	13.625	12.000
458.141	43.000	43.315	13.691	12.000
459.157	43.000	43.315	13.684	12.000
460.172	43.000	43.315	13.677	12.000
461.172	43.000	43.400	13.520	12.000
462.188	43.000	43.400	13.511	12.000
463.188	43.000	43.442	13.427	12.000
464.204	43.000	43.315	13.642	12.000
465.219	43.000	43.315	13.635	12.000
466.219	43.000	43.188	13.853	12.000
467.235	43.000	43.272	13.699	12.000
468.250	43.000	43.188	13.842	12.000
469.266	43.000	43.188	13.838	12.000
470.266	43.000	43.103	13.984	12.000
471.282	43.000	43.103	13.981	12.000
472.297	43.000	43.103	13.979	12.000
473.313	43.000	43.060	14.052	12.000
474.313	43.000	43.060	14.050	12.000
475.329	43.000	42.975	14.199	12.000
476.344	43.000	43.018	14.125	12.000
477.344	43.000	42.933	14.274	12.000
478.360	43.000	43.018	14.126	12.000
479.375	43.000	42.975	14.200	12.000
480.391	43.000	43.103	13.976	12.000
481.391	43.000	43.060	14.048	12.000
482.407	43.000	43.103	13.972	12.000
483.422	43.000	43.103	13.970	12.000
484.438	43.000	43.145	13.893	12.000
