293.500	34.572	12.000	12.000
294.516	34.741	12.000	12.000
295.531	34.614	12.000	12.000
296.547	34.784	12.000	12.000
297.547	34.656	12.000	12.000
298.562	34.699	12.000	12.000
299.578	34.869	12.000	12.000
300.594	34.699	12.000	12.000
301.609	34.911	12.000	12.000
302.609	34.826	12.000	12.000
303.625	34.996	12.000	12.000
304.641	35.081	12.000	12.000
305.656	34.911	12.000	12.000
306.656	35.123	12.000	12.000
307.672	34.911	12.000	12.000
308.687	35.081	12.000	12.000
309.687	34.996	12.000	12.000
310.703	35.038	12.000	12.000
311.719	35.208	12.000	12.000
312.734	34.996	12.000	12.000
313.750	35.251	12.000	12.000
314.750	35.166	12.000	12.000
315.766	35.251	12.000	12.000
316.781	35.336	12.000	12.000
317.797	35.166	12.000	12.000
318.797	35.548	12.000	12.000
319.812	35.336	12.000	12.000
320.828	35.590	12.000	12.000
321.844	35.420	12.000	12.000
322.844	35.420	12.000	12.000
323.859	35.505	12.000	12.000
324.875	36.269	12.000	12.000
325.891	36.524	12.000	12.000
326.906	36.354	12.000	12.000
327.906	35.463	12.000	12.000
328.922	35.463	12.000	12.000
329.937	35.336	12.000	12.000
330.953	35.633	12.000	12.000
331.953	35.463	12.000	12.000
332.969	35.590	12.000	12.000
333.984	35.548	12.000	12.000
335.000	35.548	12.000	12.000
336.000	35.760	12.000	12.000
337.016	35.590	12.000	12.000
338.031	35.845	12.000	12.000
339.047	35.802	12.000	12.000
340.062	35.845	12.000	12.000
341.062	35.845	12.000	12.000
342.078	35.675	12.000	12.000
343.094	35.972	12.000	12.000
344.109	35.718	12.000	12.000
345.109	35.887	12.000	12.000
346.125	35.845	12.000	12.000
347.141	35.802	12.000	12.000
348.156	36.015	12.000	12.000
349.156	35.718	12.000	12.000
350.172	35.930	12.000	12.000
351.187	35.845	12.000	12.000
352.203	35.930	12.000	12.000
353.219	36.100	12.000	12.000
354.219	35.845	12.000	12.000
355.234	36.142	12.000	12.000
356.250	35.802	12.000	12.000
357.266	36.057	12.000	12.000
358.266	35.972	12.000	12.000
359.281	36.142	12.000	12.000
360.297	36.227	12.000	12.000
361.297	36.142	12.000	12.000
362.312	36.227	12.000	12.000
363.328	36.142	12.000	12.000
364.328	36.312	12.000	12.000
365.344	36.269	12.000	12.000
366.359	36.269	12.000	12.000
367.359	36.227	12.000	12.000
368.375	36.269	12.000	12.000
369.391	36.227	12.000	12.000
370.406	36.354	12.000	12.000
371.406	36.227	12.000	12.000
372.422	36.482	12.000	12.000
373.437	36.439	12.000	12.000
374.453	36.566	12.000	12.000
375.469	36.566	12.000	12.000
376.469	36.354	12.000	12.000
377.484	36.609	12.000	12.000
378.500	36.354	12.000	12.000
379.516	36.524	12.000	12.000
380.516	36.482	12.000	12.000
381.531	36.482	12.000	12.000
382.547	36.694	12.000	12.000
383.562	36.397	12.000	12.000
384.578	36.566	12.000	12.000
385.578	36.439	12.000	12.000
386.594	36.524	12.000	12.000
387.609	36.694	12.000	12.000
388.625	36.524	12.000	12.000
389.641	36.736	12.000	12.000
390.641	36.651	12.000	12.000
391.656	36.694	12.000	12.000
392.672	36.821	12.000	12.000
393.687	36.566	12.000	12.000
394.687	36.821	12.000	12.000
395.703	36.694	12.000	12.000
396.719	36.779	12.000	12.000
397.734	36.821	12.000	12.000
398.734	36.609	12.000	12.000
399.750	36.906	12.000	12.000
400.766	36.694	12.000	12.000
401.781	36.906	12.000	12.000
402.797	36.906	12.000	12.000
403.797	36.864	12.000	12.000
404.812	37.076	12.000	12.000
405.828	36.821	12.000	12.000
406.844	37.033	12.000	12.000
407.844	36.906	12.000	12.000
408.859	36.991	12.000	12.000
409.875	36.991	12.000	12.000
410.891	36.736	12.000	12.000
411.906	36.864	12.000	12.000
413.062	36.609	12.000	12.000
414.078	36.948	12.000	12.000
415.094	36.821	12.000	12.000
416.094	37.033	12.000	12.000
417.109	36.948	12.000	12.000
418.125	36.948	12.000	12.000
419.141	37.118	12.000	12.000
420.141	36.948	12.000	12.000
421.156	37.246	12.000	12.000
422.172	37.076	12.000	12.000
423.187	37.161	12.000	12.000
424.187	37.118	12.000	12.000
425.203	37.076	12.000	12.000
426.219	37.330	12.000	12.000
427.219	37.118	12.000	12.000
428.234	37.288	12.000	12.000
429.250	37.246	12.000	12.000
430.266	37.203	12.000	12.000
431.266	37.330	12.000	12.000
432.281	37.033	12.000	12.000
433.297	37.373	12.000	12.000
434.297	37.076	12.000	12.000
435.312	37.415	12.000	12.000
436.312	37.118	12.000	12.000
437.328	37.458	12.000	12.000
438.344	37.203	12.000	12.000
439.344	37.543	12.000	12.000
440.359	37.246	12.000	12.000
441.375	37.585	12.000	12.000
442.375	37.288	12.000	12.000
443.391	37.458	12.000	12.000
444.406	37.415	12.000	12.000
445.406	37.373	12.000	12.000
446.422	37.543	12.000	12.000
447.437	37.458	12.000	12.000
448.453	37.627	12.000	12.000
449.453	37.543	12.000	12.000
450.469	37.373	12.000	12.000
451.484	37.585	12.000	12.000
452.484	37.330	12.000	12.000
453.500	37.543	12.000	12.000
454.516	37.500	12.000	12.000
455.531	37.500	12.000	12.000
456.531	37.627	12.000	12.000
457.547	37.543	12.000	12.000
458.562	37.712	12.000	12.000
459.578	37.755	12.000	12.000
460.578	37.543	12.000	12.000
461.594	37.755	12.000	12.000
462.609	37.585	12.000	12.000
463.625	37.797	12.000	12.000
464.625	37.797	12.000	12.000
465.641	37.627	12.000	12.000
466.656	37.797	12.000	12.000
467.656	37.500	12.000	12.000
468.672	37.585	12.000	12.000
469.687	37.627	12.000	12.000
470.703	37.670	12.000	12.000
471.719	37.755	12.000	12.000
472.734	37.712	12.000	12.000
473.734	37.712	12.000	12.000
474.750	37.882	12.000	12.000
475.766	37.755	12.000	12.000
476.766	37.840	12.000	12.000
477.781	37.925	12.000	12.000
478.797	37.840	12.000	12.000
479.812	37.882	12.000	12.000
480.812	37.797	12.000	12.000
481.828	37.755	12.000	12.000
482.844	37.882	12.000	12.000
483.859	37.925	12.000	12.000
484.875	38.009	12.000	12.000
485.875	38.094	12.000	12.000
486.891	37.967	12.000	12.000
487.906	37.967	12.000	12.000
488.922	38.009	12.000	12.000
489.937	37.925	12.000	12.000
490.937	37.925	12.000	12.000
491.953	37.925	12.000	12.000
492.969	37.925	12.000	12.000
493.984	38.052	12.000	12.000
494.984	38.009	12.000	12.000
496.000	37.967	12.000	12.000
497.016	38.137	12.000	12.000
498.031	38.009	12.000	12.000
499.047	38.137	12.000	12.000
500.047	38.179	12.000	12.000
501.062	38.137	12.000	12.000
502.078	38.179	12.000	12.000
503.094	38.094	12.000	12.000
504.094	38.009	12.000	12.000
505.109	38.222	12.000	12.000
506.125	38.094	12.000	12.000
507.141	38.137	12.000	12.000
508.141	38.137	12.000	12.000
509.156	38.052	12.000	12.000
510.172	38.222	12.000	12.000
511.187	38.137	12.000	12.000
512.187	38.094	12.000	12.000
513.203	38.094	12.000	12.000
514.219	38.137	12.000	12.000
515.234	38.094	12.000	12.000
516.250	38.264	12.000	12.000
517.250	38.094	12.000	12.000
518.266	38.222	12.000	12.000
519.281	38.222	12.000	12.000
520.281	38.137	12.000	12.000
521.297	38.476	12.000	12.000
522.312	38.137	12.000	12.000
523.312	38.561	12.000	12.000
524.328	38.222	12.000	12.000
525.344	38.604	12.000	12.000
526.344	38.222	12.000	12.000
527.359	38.519	12.000	12.000
528.359	38.179	12.000	12.000
529.375	38.476	12.000	12.000
530.391	38.264	12.000	12.000
531.406	38.349	12.000	12.000
532.406	38.307	12.000	12.000
533.422	38.264	12.000	12.000
534.437	38.519	12.000	12.000
535.437	38.349	12.000	12.000
536.453	38.434	12.000	12.000
537.469	38.391	12.000	12.000
538.484	38.349	12.000	12.000
539.484	38.519	12.000	12.000
540.500	38.349	12.000	12.000
541.516	39.240	12.000	12.000
542.531	39.325	12.000	12.000
543.547	39.198	12.000	12.000
544.547	38.604	12.000	12.000
545.562	38.391	12.000	12.000
546.578	38.519	12.000	12.000
547.594	38.476	12.000	12.000
548.594	38.349	12.000	12.000
549.609	38.476	12.000	12.000
550.625	38.391	12.000	12.000
551.641	38.434	12.000	12.000
552.641	38.519	12.000	12.000
553.656	38.391	12.000	12.000
554.672	38.519	12.000	12.000
555.687	38.519	12.000	12.000
556.687	38.476	12.000	12.000
557.703	38.646	12.000	12.000
558.719	38.391	12.000	12.000
559.734	38.604	12.000	12.000
560.750	38.561	12.000	12.000
561.750	38.519	12.000	12.000
562.766	38.646	12.000	12.000
563.781	38.476	12.000	12.000
564.797	38.646	12.000	12.000
565.797	38.646	12.000	12.000
566.812	38.561	12.000	12.000
567.828	38.816	12.000	12.000
568.844	38.604	12.000	12.000
569.844	38.689	12.000	12.000
570.859	38.604	12.000	12.000
571.875	38.519	12.000	12.000
572.891	38.646	12.000	12.000
573.906	38.646	12.000	12.000
574.906	38.604	12.000	12.000
575.922	38.689	12.000	12.000
576.937	38.604	12.000	12.000
577.953	38.731	12.000	12.000
578.953	38.816	12.000	12.000
579.969	38.646	12.000	12.000
580.984	38.816	12.000	12.000
582.000	38.689	12.000	12.000
583.016	38.689	12.000	12.000
584.016	38.816	12.000	12.000
585.031	38.646	12.000	12.000
586.047	38.858	12.000	12.000
587.062	38.731	12.000	12.000
588.078	38.901	12.000	12.000
589.094	38.901	12.000	12.000
590.109	38.731	12.000	12.000
591.109	38.901	12.000	12.000
592.125	38.731	12.000	12.000
593.141	38.901	12.000	12.000
594.156	38.731	12.000	12.000
595.156	38.731	12.000	12.000
596.172	38.858	12.000	12.000
597.187	38.773	12.000	12.000
598.203	38.901	12.000	12.000
599.219	38.858	12.000	12.000
600.219	38.731	12.000	12.000
601.234	38.901	12.000	12.000
602.250	38.773	12.000	12.000
603.266	38.858	12.000	12.000
604.281	38.901	12.000	12.000
605.281	38.773	12.000	12.000
606.297	39.028	12.000	12.000
607.297	38.689	12.000	12.000
608.312	39.028	12.000	12.000
609.328	38.731	12.000	12.000
610.328	39.071	12.000	12.000
611.344	38.773	12.000	12.000
612.344	39.113	12.000	12.000
613.359	38.816	12.000	12.000
614.375	39.155	12.000	12.000
615.391	38.986	12.000	12.000
616.391	39.028	12.000	12.000
617.406	38.986	12.000	12.000
618.422	38.901	12.000	12.000
619.437	38.986	12.000	12.000
620.437	38.986	12.000	12.000
621.453	38.986	12.000	12.000
622.469	39.113	12.000	12.000
623.484	39.028	12.000	12.000
624.500	39.240	12.000	12.000
625.500	39.283	12.000	12.000
626.516	39.240	12.000	12.000
627.531	39.028	12.000	12.000
628.547	39.071	12.000	12.000
629.562	38.986	12.000	12.000
630.562	39.113	12.000	12.000
631.578	39.071	12.000	12.000
632.594	38.986	12.000	12.000
633.609	39.071	12.000	12.000
634.609	39.113	12.000	12.000
635.625	39.155	12.000	12.000
636.641	39.198	12.000	12.000
637.656	39.113	12.000	12.000
638.672	39.155	12.000	12.000
639.672	39.198	12.000	12.000
640.687	39.155	12.000	12.000
641.703	39.198	12.000	12.000
642.719	39.198	12.000	12.000
643.734	39.155	12.000	12.000
644.734	39.155	12.000	12.000
645.750	39.198	12.000	12.000
646.766	39.198	12.000	12.000
647.781	39.198	12.000	12.000
648.781	39.240	12.000	12.000
649.797	39.155	12.000	12.000
650.812	39.198	12.000	12.000
651.828	39.155	12.000	12.000
652.828	39.155	12.000	12.000
653.844	39.283	12.000	12.000
654.859	39.283	12.000	12.000
655.875	39.283	12.000	12.000
656.891	39.325	12.000	12.000
657.891	39.325	12.000	12.000
658.906	39.325	12.000	12.000
659.922	39.325	12.000	12.000
660.937	39.240	12.000	12.000
661.953	39.198	12.000	12.000
662.953	39.198	12.000	12.000
663.969	39.240	12.000	12.000
664.984	39.240	12.000	12.000
666.000	39.325	12.000	12.000
667.000	39.198	12.000	12.000
668.016	39.283	12.000	12.000
669.031	39.325	12.000	12.000
670.047	39.283	12.000	12.000
671.062	39.325	12.000	12.000
672.062	39.325	12.000	12.000
673.078	39.325	12.000	12.000
674.094	39.410	12.000	12.000
675.109	39.410	12.000	12.000
676.109	39.368	12.000	12.000
677.125	39.495	12.000	12.000
678.141	39.283	12.000	12.000
679.141	39.325	12.000	12.000
680.156	39.410	12.000	12.000
681.172	39.283	12.000	12.000
682.187	39.368	12.000	12.000
683.187	38.519	12.000	12.000
684.203	38.519	12.000	12.000
685.219	38.604	12.000	12.000
686.234	39.283	12.000	12.000
687.234	40.132	12.000	12.000
688.250	40.259	12.000	12.000
689.266	40.174	12.000	12.000
690.281	39.410	12.000	12.000
691.281	39.368	12.000	12.000
692.297	39.325	12.000	12.000
693.312	39.580	12.000	12.000
694.312	39.283	12.000	12.000
695.328	39.580	12.000	12.000
696.344	39.283	12.000	12.000
697.344	39.622	12.000	12.000
698.359	39.325	12.000	12.000
699.359	39.622	12.000	12.000
700.375	39.410	12.000	12.000
701.391	39.453	12.000	12.000
702.406	39.453	12.000	12.000
703.406	39.325	12.000	12.000
704.422	39.453	12.000	12.000
705.437	39.410	12.000	12.000
706.453	39.453	12.000	12.000
707.469	39.537	12.000	12.000
708.469	39.410	12.000	12.000
709.484	39.537	12.000	12.000
710.500	39.580	12.000	12.000
711.516	39.453	12.000	12.000
712.516	39.453	12.000	12.000
713.531	39.368	12.000	12.000
714.547	39.325	12.000	12.000
715.562	39.495	12.000	12.000
716.562	39.368	12.000	12.000
717.578	39.495	12.000	12.000
718.594	39.495	12.000	12.000
719.609	39.368	12.000	12.000
720.625	39.410	12.000	12.000
721.625	39.325	12.000	12.000
722.641	39.368	12.000	12.000
723.656	39.453	12.000	12.000
724.672	39.453	12.000	12.000
725.672	39.537	12.000	12.000
726.687	39.622	12.000	12.000
727.703	40.259	12.000	12.000
728.719	40.429	12.000	12.000
729.719	40.386	12.000	12.000
730.734	39.580	12.000	12.000
731.750	39.622	12.000	12.000
732.766	40.132	12.000	12.000
733.766	40.174	12.000	12.000
734.781	40.217	12.000	12.000
735.797	39.453	12.000	12.000
736.812	39.622	12.000	12.000
737.812	39.537	12.000	12.000
738.828	39.622	12.000	12.000
739.844	39.707	12.000	12.000
740.859	39.665	12.000	12.000
741.875	39.665	12.000	12.000
742.875	39.665	12.000	12.000
743.891	39.580	12.000	12.000
744.906	39.622	12.000	12.000
745.922	39.622	12.000	12.000
746.937	39.537	12.000	12.000
747.937	39.622	12.000	12.000
748.953	39.453	12.000	12.000
749.969	39.495	12.000	12.000
750.969	39.622	12.000	12.000
751.984	39.495	12.000	12.000
753.000	39.665	12.000	12.000
754.016	39.622	12.000	12.000
755.031	39.580	12.000	12.000
756.031	39.665	12.000	12.000
757.047	39.580	12.000	12.000
758.062	39.665	12.000	12.000
759.078	39.665	12.000	12.000
760.078	39.622	12.000	12.000
761.094	39.622	12.000	12.000
762.109	39.665	12.000	12.000
763.125	39.580	12.000	12.000
764.141	39.665	12.000	12.000
765.141	39.707	12.000	12.000
766.156	39.665	12.000	12.000
767.172	39.792	12.000	12.000
768.172	39.580	12.000	12.000
769.187	39.665	12.000	12.000
770.203	39.665	12.000	12.000
771.219	39.537	12.000	12.000
772.219	39.750	12.000	12.000
773.234	39.665	12.000	12.000
774.250	39.707	12.000	12.000
775.266	39.750	12.000	12.000
776.281	39.665	12.000	12.000
777.281	39.750	12.000	12.000
778.297	39.580	12.000	12.000
779.297	39.622	12.000	12.000
780.312	39.707	12.000	12.000
781.328	39.665	12.000	12.000
782.328	39.877	12.000	12.000
783.344	39.707	12.000	12.000
784.359	39.962	12.000	12.000
785.359	39.665	12.000	12.000
786.375	39.962	12.000	12.000
787.391	39.622	12.000	12.000
788.391	39.835	12.000	12.000
789.406	39.792	12.000	12.000
790.422	39.792	12.000	12.000
791.437	39.877	12.000	12.000
792.437	39.707	12.000	12.000
793.453	39.792	12.000	12.000
794.469	39.792	12.000	12.000
795.484	39.792	12.000	12.000
796.500	39.919	12.000	12.000
797.500	39.919	12.000	12.000
798.516	39.877	12.000	12.000
799.531	39.835	12.000	12.000
800.547	39.835	12.000	12.000
801.562	39.750	12.000	12.000
802.562	39.835	12.000	12.000
803.578	39.750	12.000	12.000
804.594	39.792	12.000	12.000
805.609	39.919	12.000	12.000
806.609	39.707	12.000	12.000
807.625	39.877	12.000	12.000
808.641	39.750	12.000	12.000
809.656	39.792	12.000	12.000
810.656	39.877	12.000	12.000
811.672	39.707	12.000	12.000
812.687	39.877	12.000	12.000
813.703	39.835	12.000	12.000
814.719	39.792	12.000	12.000
815.719	39.877	12.000	12.000
816.734	39.750	12.000	12.000
817.750	39.919	12.000	12.000
818.766	39.962	12.000	12.000
819.766	39.877	12.000	12.000
820.781	40.004	12.000	12.000
821.797	39.750	12.000	12.000
822.812	39.835	12.000	12.000
823.812	39.792	12.000	12.000
824.828	39.750	12.000	12.000
825.844	40.004	12.000	12.000
826.859	39.835	12.000	12.000
827.859	39.962	12.000	12.000
828.875	39.877	12.000	12.000
829.891	39.792	12.000	12.000
830.906	40.004	12.000	12.000
831.906	39.750	12.000	12.000
832.922	39.792	12.000	12.000
833.937	39.792	12.000	12.000
834.953	39.792	12.000	12.000
835.969	39.962	12.000	12.000
836.969	39.835	12.000	12.000
837.984	39.835	12.000	12.000
839.000	39.962	12.000	12.000
840.016	39.792	12.000	12.000
841.031	39.919	12.000	12.000
842.031	39.707	12.000	12.000
843.047	39.665	12.000	12.000
844.062	39.835	12.000	12.000
845.078	39.835	12.000	12.000
846.078	39.962	12.000	12.000
847.094	39.962	12.000	12.000
848.109	39.835	12.000	12.000
849.125	40.047	12.000	12.000
850.125	39.835	12.000	12.000
851.141	40.004	12.000	12.000
852.156	39.962	12.000	12.000
853.172	39.877	12.000	12.000
854.172	40.089	12.000	12.000
855.187	39.919	12.000	12.000
856.203	40.217	12.000	12.000
857.219	40.259	12.000	12.000
858.234	40.174	12.000	12.000
859.234	40.174	12.000	12.000
860.250	39.792	12.000	12.000
861.266	40.047	12.000	12.000
862.281	40.004	12.000	12.000
863.281	40.047	12.000	12.000
864.297	39.962	12.000	12.000
865.312	39.877	12.000	12.000
866.312	39.962	12.000	12.000
867.328	40.047	12.000	12.000
868.328	39.877	12.000	12.000
869.344	40.047	12.000	12.000
870.359	39.792	12.000	12.000
871.359	40.132	12.000	12.000
872.375	39.835	12.000	12.000
873.391	40.089	12.000	12.000
874.391	39.792	12.000	12.000
875.406	40.047	12.000	12.000
876.422	39.877	12.000	12.000
877.437	40.004	12.000	12.000
878.437	40.004	12.000	12.000
879.453	39.962	12.000	12.000
880.469	40.174	12.000	12.000
881.484	39.919	12.000	12.000
882.484	40.047	12.000	12.000
883.500	39.792	12.000	12.000
